Polarity,Method,K,Feature Set,Season
0.4019851192548994,Lloyds (KM++),5,0 2 3 5 6,2015
0.40198511925489927,Lloyds (KM++),5,0 3 6,2015
0.40198511925489927,Lloyds (KM++),5,1 4 5,2015
0.40198511925489927,Lloyds (KM++),5,1 3 5 6,2015
0.40196135835645574,Lloyds (KM++),5,3 4 6,2015
0.40189267021611924,Lloyds (KM++),6,0 1 5,2015
0.4018926702161192,Lloyds (KM++),6,1 2 3 4,2015
0.4018926702161192,Lloyds (KM++),6,0 2 3 4 5,2015
0.40175797917733397,Lloyds (KM++),6,3 5,2015
0.40172959053569146,Lloyds (KM++),7,0 1 4,2010
0.40162974280621344,Lloyds (KM++),6,0 5 6,2010
0.40142947867406076,Lloyds (KM++),5,2 3 6,2015
0.40142947867406076,Lloyds (KM++),5,2 4 6,2015
0.40142947867406076,Lloyds (KM++),5,0 2 3 6,2015
0.40142947867406076,Lloyds (KM++),5,2 3 4 6,2015
0.40142947867406076,Lloyds (KM++),5,0 1 2 3 4,2015
0.40142947867406076,Lloyds (KM++),5,0 1 2 3 4 5,2015
0.40142947867406065,Lloyds (KM++),5,2 6,2015
0.40142947867406065,Lloyds (KM++),5,0 1 2 3 5,2015
0.40142947867406065,Lloyds (KM++),5,0 3 4 5 6,2015
0.40142947867406065,Lloyds (KM++),5,0 1 2 4 5 6,2015
0.401379489849037,Lloyds (KM++),5,0 1 3 4 5,2015
0.4013644627740296,Lloyds (KM++),6,1 2 3 5 6,2015
0.40116478709662584,Lloyds (KM++),8,1 2 3 4 5,2015
0.40112203199511054,Lloyds (KM++),5,3 4 6,2011
0.4010922710507049,Lloyds (KM++),5,1 2 5 6,2015
0.4010922710507048,Lloyds (KM++),5,0,2015
0.4010922710507048,Lloyds (KM++),5,4 5,2015
0.4010922710507048,Lloyds (KM++),5,1 2 3 6,2015
0.40086509235445406,Lloyds (KM++),7,1 4,2015
0.400865092354454,Lloyds (KM++),7,1 2 4,2015
0.400865092354454,Lloyds (KM++),7,3 4 5,2015
0.40085835902681577,Lloyds (KM++),5,0 1 3,2011
0.40085835902681577,Lloyds (KM++),5,0 2 4,2011
0.40085835902681577,Lloyds (KM++),5,1 4 6,2011
0.40085835902681577,Lloyds (KM++),5,0 1 2 4,2011
0.40085835902681577,Lloyds (KM++),5,0 1 2 3 5,2011
0.4007369607889498,Lloyds (KM++),7,1 2 6,2015
0.400733519101928,Lloyds (KM++),8,0 5 6,2015
0.4006634084357128,Lloyds (KM++),6,0 1 3 5 6,2015
0.40044382674530965,Lloyds (KM++),5,1 4 5 6,2015
0.40040391822419413,Lloyds (KM++),5,2 3 4,2015
0.40040391822419413,Lloyds (KM++),5,0 2 4 6,2015
0.40030489608780356,Lloyds (KM++),6,2 3 5 6,2015
0.40020683937092605,Lloyds (KM++),5,1 2 4 5 6,2014
0.40015363605326054,Lloyds (KM++),5,3 5,2015
0.4001524907891966,Lloyds (KM++),7,5,2015
0.39967933440003733,Lloyds (KM++),7,3 6,2015
0.39961781199183216,Lloyds (KM++),6,1 2 5 6,2015
0.3995421782249915,Lloyds (KM++),7,0 2,2015
0.3995421782249915,Lloyds (KM++),7,0 2 3 4,2015
0.3994798041785994,Lloyds (KM++),6,3 4 5 6,2010
0.39947980417859935,Lloyds (KM++),6,2 5 6,2010
0.3994210166907967,Lloyds (KM++),5,0 5 6,2015
0.39936141498641503,Lloyds (KM++),4,0 3 5,2014
0.39936141498641503,Lloyds (KM++),4,2 3 6,2014
0.39936141498641503,Lloyds (KM++),4,2 5 6,2014
0.399361414986415,Lloyds (KM++),4,5 6,2014
0.399361414986415,Lloyds (KM++),4,1 4 6,2014
0.399361414986415,Lloyds (KM++),4,2 3 4 5,2014
0.399361414986415,Lloyds (KM++),4,1 2 3 4 5,2014
0.39897766168257975,Lloyds (KM++),4,0 6,2012
0.39897766168257975,Lloyds (KM++),4,4 5,2012
0.39897766168257975,Lloyds (KM++),4,2 3 6,2012
0.39897766168257975,Lloyds (KM++),4,0 1 2 3 5,2012
0.39897766168257975,Lloyds (KM++),4,0 3 4 5 6,2012
0.39892422412053147,Lloyds (KM++),8,3 5,2015
0.3988533166201939,Lloyds (KM++),7,2 3 4 6,2015
0.39881040976718607,Lloyds (KM++),6,0 1 2 4 5,2010
0.39861286479850894,Lloyds (KM++),6,1 3 6,2015
0.39857553564105125,Lloyds (KM++),5,1 3,2011
0.39857553564105125,Lloyds (KM++),5,1 3 4 5,2011
0.3985755356410512,Lloyds (KM++),5,1 2 5 6,2011
0.3985705433514339,Lloyds (KM++),5,0 2 4,2010
0.3985705433514339,Lloyds (KM++),5,0 1 2 6,2010
0.3985705433514339,Lloyds (KM++),5,2 3 4 5,2010
0.3985705433514339,Lloyds (KM++),5,2 3 4 6,2010
0.3985705433514339,Lloyds (KM++),5,2 3 5 6,2010
0.3985705433514339,Lloyds (KM++),5,2 3 4 5 6,2010
0.3985705433514338,Lloyds (KM++),5,0 1 3,2010
0.3985705433514338,Lloyds (KM++),5,2 5 6,2010
0.3985705433514338,Lloyds (KM++),5,0 1 3 4 6,2010
0.3983292533659731,Lloyds (KM++),5,0 1 2 4,2010
0.3983292533659731,Lloyds (KM++),5,0 1 4 5,2010
0.3983292533659731,Lloyds (KM++),5,1 2 3 4 5 6,2010
0.398329253365973,Lloyds (KM++),5,0 2,2010
0.398329253365973,Lloyds (KM++),5,0 2 3 6,2010
0.398329253365973,Lloyds (KM++),5,2 4 5 6,2010
0.398329253365973,Lloyds (KM++),5,0 3 4 5 6,2010
0.398206874951061,Lloyds (KM++),3,4,2011
0.398206874951061,Lloyds (KM++),3,1 2 5,2011
0.398206874951061,Lloyds (KM++),3,3 4 5,2011
0.398206874951061,Lloyds (KM++),3,0 1 2 4 5,2011
0.398206874951061,Lloyds (KM++),3,0 1 3 4 6,2011
0.398206874951061,Lloyds (KM++),3,0 1 2 3 4 5 6,2011
0.39816390858944056,Lloyds (KM++),3,0,2014
0.39816390858944056,Lloyds (KM++),3,5,2014
0.39816390858944056,Lloyds (KM++),3,0 1,2014
0.39816390858944056,Lloyds (KM++),3,0 2,2014
0.39816390858944056,Lloyds (KM++),3,0 3,2014
0.39816390858944056,Lloyds (KM++),3,0 4,2014
0.39816390858944056,Lloyds (KM++),3,0 6,2014
0.39816390858944056,Lloyds (KM++),3,1 4,2014
0.39816390858944056,Lloyds (KM++),3,2 3,2014
0.39816390858944056,Lloyds (KM++),3,2 4,2014
0.39816390858944056,Lloyds (KM++),3,2 5,2014
0.39816390858944056,Lloyds (KM++),3,4 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 3,2014
0.39816390858944056,Lloyds (KM++),3,0 2 4,2014
0.39816390858944056,Lloyds (KM++),3,0 2 6,2014
0.39816390858944056,Lloyds (KM++),3,0 5 6,2014
0.39816390858944056,Lloyds (KM++),3,1 2 5,2014
0.39816390858944056,Lloyds (KM++),3,1 2 6,2014
0.39816390858944056,Lloyds (KM++),3,1 4 5,2014
0.39816390858944056,Lloyds (KM++),3,2 3 5,2014
0.39816390858944056,Lloyds (KM++),3,2 3 6,2014
0.39816390858944056,Lloyds (KM++),3,2 5 6,2014
0.39816390858944056,Lloyds (KM++),3,3 4 5,2014
0.39816390858944056,Lloyds (KM++),3,4 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 2 3,2014
0.39816390858944056,Lloyds (KM++),3,0 1 2 4,2014
0.39816390858944056,Lloyds (KM++),3,0 1 2 5,2014
0.39816390858944056,Lloyds (KM++),3,0 1 3 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 4 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 2 3 4,2014
0.39816390858944056,Lloyds (KM++),3,0 2 3 5,2014
0.39816390858944056,Lloyds (KM++),3,0 2 3 6,2014
0.39816390858944056,Lloyds (KM++),3,0 2 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 3 5 6,2014
0.39816390858944056,Lloyds (KM++),3,1 2 3 5,2014
0.39816390858944056,Lloyds (KM++),3,1 2 3 6,2014
0.39816390858944056,Lloyds (KM++),3,1 2 4 5,2014
0.39816390858944056,Lloyds (KM++),3,1 2 4 6,2014
0.39816390858944056,Lloyds (KM++),3,2 3 4 5,2014
0.39816390858944056,Lloyds (KM++),3,2 3 4 6,2014
0.39816390858944056,Lloyds (KM++),3,2 4 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 2 3 5,2014
0.39816390858944056,Lloyds (KM++),3,0 1 3 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 2 3 4 5,2014
0.39816390858944056,Lloyds (KM++),3,0 2 3 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 3 4 5 6,2014
0.39816390858944056,Lloyds (KM++),3,1 2 3 4 5,2014
0.39816390858944056,Lloyds (KM++),3,1 2 4 5 6,2014
0.39816390858944056,Lloyds (KM++),3,1 3 4 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 2 3 4 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 2 4 5 6,2014
0.39816390858944056,Lloyds (KM++),3,1 2 3 4 5 6,2014
0.39816390858944056,Lloyds (KM++),3,0 1 2 3 4 5 6,2014
0.39812066607983104,Lloyds (KM++),7,0 2 3 6,2015
0.39787989246898464,Lloyds (KM++),7,4 6,2015
0.39787989246898464,Lloyds (KM++),7,0 4 5 6,2015
0.3978127675055641,Lloyds (KM++),4,0 1 2 3,2015
0.3978127675055641,Lloyds (KM++),4,2 3 5 6,2015
0.3974626016327531,Lloyds (KM++),6,0 3,2015
0.3973984667606304,Lloyds (KM++),5,0 1 2,2013
0.3973984667606304,Lloyds (KM++),5,0 1 5,2013
0.3973984667606304,Lloyds (KM++),5,1 2 3 6,2013
0.3973984667606304,Lloyds (KM++),5,1 3 4 5,2013
0.3973984667606304,Lloyds (KM++),5,0 1 2 4 5,2013
0.3973984667606304,Lloyds (KM++),5,1 3 4 5 6,2013
0.39739846676063034,Lloyds (KM++),5,1 4 6,2013
0.39739846676063034,Lloyds (KM++),5,3 4 5,2013
0.39739846676063034,Lloyds (KM++),5,0 1 2 3,2013
0.39739846676063034,Lloyds (KM++),5,1 3 4 6,2013
0.3973113190778364,Lloyds (KM++),4,3 4 5 6,2014
0.39723227961826774,Lloyds (KM++),6,0 5,2010
0.3971976877058546,Lloyds (KM++),5,0 1 2 3 4 6,2010
0.39715928970314934,Lloyds (KM++),4,0,2011
0.39684153056246085,Lloyds (KM++),5,0 1 6,2010
0.39684153056246074,Lloyds (KM++),5,0 6,2010
0.39684153056246074,Lloyds (KM++),5,1 5,2010
0.39684153056246074,Lloyds (KM++),5,0 3 4,2010
0.39684153056246074,Lloyds (KM++),5,0 1 3 6,2010
0.39684153056246074,Lloyds (KM++),5,1 3 4 5 6,2010
0.39684153056246074,Lloyds (KM++),5,0 1 3 4 5 6,2010
0.39684153056246074,Lloyds (KM++),5,0 1 2 3 4 5 6,2010
0.396833414989122,Lloyds (KM++),6,4,2010
0.3967565460207865,Lloyds (KM++),6,0 1 2 4 6,2014
0.3964165299722794,Lloyds (KM++),7,0 3 4 6,2015
0.3963981146358196,Lloyds (KM++),6,3 4 5,2010
0.39639811463581953,Lloyds (KM++),6,0 2 3 5 6,2010
0.39639811463581953,Lloyds (KM++),6,1 2 4 5 6,2010
0.39616713240560014,Lloyds (KM++),4,0 3 5 6,2015
0.396001472436482,Lloyds (KM++),7,4,2011
0.39598848153743665,Lloyds (KM++),5,1 2 3 4 5,2015
0.3959650363149991,Lloyds (KM++),5,0 3 4,2014
0.3959650363149991,Lloyds (KM++),5,0 2 3 5 6,2014
0.3959650363149991,Lloyds (KM++),5,0 1 2 3 4 6,2014
0.3959650363149991,Lloyds (KM++),5,0 1 3 4 5 6,2014
0.39589164304438523,Lloyds (KM++),6,1 4,2015
0.3957052787065834,Lloyds (KM++),4,0 2 3 5,2011
0.39570527870658334,Lloyds (KM++),4,0 1 2,2011
0.39570527870658334,Lloyds (KM++),4,0 1 3 6,2011
0.3955377670029979,Lloyds (KM++),5,2 3 5,2011
0.3950353984654571,Lloyds (KM++),5,3,2013
0.3950353984654571,Lloyds (KM++),5,3 6,2013
0.3950353984654571,Lloyds (KM++),5,0 2 3 4 5 6,2013
0.39503539846545704,Lloyds (KM++),5,0 4 6,2013
0.39503539846545704,Lloyds (KM++),5,1 5 6,2013
0.39503539846545704,Lloyds (KM++),5,0 1 4 6,2013
0.395035398465457,Lloyds (KM++),5,5 6,2013
0.395035398465457,Lloyds (KM++),5,0 1 6,2013
0.3947813065635323,Lloyds (KM++),4,3 5,2011
0.3947813065635323,Lloyds (KM++),4,1 2 3 4,2011
0.3947813065635323,Lloyds (KM++),4,0 1 2 4 6,2011
0.39476935262685015,Lloyds (KM++),4,0 2 3 4 6,2015
0.39455814668888856,Lloyds (KM++),6,2 3,2015
0.39455814668888856,Lloyds (KM++),6,0 5 6,2015
0.39437266682502814,Lloyds (KM++),5,0 2 6,2010
0.39437266682502814,Lloyds (KM++),5,0 2 5 6,2010
0.39437266682502814,Lloyds (KM++),5,0 3 4 5,2010
0.39437266682502814,Lloyds (KM++),5,0 3 5 6,2010
0.3943726668250281,Lloyds (KM++),5,2 5,2010
0.3943726668250281,Lloyds (KM++),5,0 3 6,2010
0.3943726668250281,Lloyds (KM++),5,0 1 2 4 5 6,2010
0.3943013788594722,Lloyds (KM++),7,0 1 3 5 6,2015
0.39423179160021266,Lloyds (KM++),3,3,2014
0.39423179160021266,Lloyds (KM++),3,6,2014
0.39423179160021266,Lloyds (KM++),3,0 5,2014
0.39423179160021266,Lloyds (KM++),3,1 5,2014
0.39423179160021266,Lloyds (KM++),3,3 5,2014
0.39423179160021266,Lloyds (KM++),3,4 5,2014
0.39423179160021266,Lloyds (KM++),3,0 1 2,2014
0.39423179160021266,Lloyds (KM++),3,0 3 5,2014
0.39423179160021266,Lloyds (KM++),3,0 3 6,2014
0.39423179160021266,Lloyds (KM++),3,3 5 6,2014
0.39423179160021266,Lloyds (KM++),3,0 1 4 5,2014
0.39423179160021266,Lloyds (KM++),3,0 2 4 5,2014
0.39423179160021266,Lloyds (KM++),3,1 2 3 4,2014
0.39423179160021266,Lloyds (KM++),3,1 3 4 5,2014
0.39423179160021266,Lloyds (KM++),3,0 1 2 3 4,2014
0.39423179160021266,Lloyds (KM++),3,0 1 2 5 6,2014
0.39423179160021266,Lloyds (KM++),3,0 1 4 5 6,2014
0.39423179160021266,Lloyds (KM++),3,0 2 3 4 6,2014
0.39423179160021266,Lloyds (KM++),3,0 1 2 3 5 6,2014
0.39423179160021266,Lloyds (KM++),3,0 2 3 4 5 6,2014
0.39410145195028917,Lloyds (KM++),4,1 3,2015
0.39410145195028917,Lloyds (KM++),4,0 1 5,2015
0.39410145195028917,Lloyds (KM++),4,1 5 6,2015
0.3941014519502891,Lloyds (KM++),4,1 3 6,2015
0.3941014519502891,Lloyds (KM++),4,0 2 3 5 6,2015
0.39396608278673045,Lloyds (KM++),5,5 6,2010
0.3939040513220841,Lloyds (KM++),6,0 2 4 5,2015
0.39357038654314,Lloyds (KM++),7,0 4 5,2015
0.3933998457682668,Lloyds (KM++),5,1 4 5,2014
0.3932817477333987,Lloyds (KM++),4,0 2 3,2013
0.3932817477333987,Lloyds (KM++),4,3 4 6,2013
0.3932817477333987,Lloyds (KM++),4,1 2 3 4 6,2013
0.39328174773339863,Lloyds (KM++),4,0 5,2013
0.39327734498244793,Lloyds (KM++),5,1 2 3 4 6,2014
0.3927877259673012,Lloyds (KM++),4,0 2,2014
0.3927877259673012,Lloyds (KM++),4,0 1 2 5 6,2014
0.39278772596730116,Lloyds (KM++),4,0 2 4,2014
0.39278772596730116,Lloyds (KM++),4,2 3 5,2014
0.39278772596730116,Lloyds (KM++),4,0 1 4 6,2014
0.39278772596730116,Lloyds (KM++),4,0 3 4 5,2014
0.39278772596730116,Lloyds (KM++),4,1 2 4 6,2014
0.39278772596730116,Lloyds (KM++),4,1 3 5 6,2014
0.39278772596730116,Lloyds (KM++),4,0 2 3 4 6,2014
0.39278772596730116,Lloyds (KM++),4,0 2 3 4 5 6,2014
0.39278772596730116,Lloyds (KM++),4,1 2 3 4 5 6,2014
0.3924328952200691,Lloyds (KM++),6,0 2 3 4,2014
0.3923971024577431,Lloyds (KM++),6,2 4 5 6,2014
0.39239710245774306,Lloyds (KM++),6,3 5,2014
0.39237875819274387,Lloyds (KM++),7,0 4,2015
0.3922207990244381,Lloyds (KM++),6,2 5,2015
0.3922207990244381,Lloyds (KM++),6,0 1 3 4,2015
0.39172566269498277,Lloyds (KM++),6,0 1 4,2015
0.3916426541394369,Lloyds (KM++),8,0 2 3 5 6,2011
0.39150918109422755,Lloyds (KM++),6,1 2 5,2011
0.39132416603004844,Lloyds (KM++),5,2 6,2010
0.39132416603004844,Lloyds (KM++),5,1 4 5 6,2010
0.39132416603004844,Lloyds (KM++),5,0 1 3 5 6,2010
0.39132416603004844,Lloyds (KM++),5,1 2 3 4 6,2010
0.3911809330431148,Lloyds (KM++),4,0,2014
0.3911809330431148,Lloyds (KM++),4,4,2014
0.3911809330431148,Lloyds (KM++),4,0 3,2014
0.39100559639830323,Lloyds (KM++),6,0 1 2 5 6,2015
0.3909560421657196,Lloyds (KM++),8,0 1 3 4,2011
0.3901537375054325,Lloyds (KM++),4,2 3,2013
0.3901537375054325,Lloyds (KM++),4,0 2 4,2013
0.3901537375054325,Lloyds (KM++),4,1 5 6,2013
0.3901537375054325,Lloyds (KM++),4,2 3 4,2013
0.3901537375054325,Lloyds (KM++),4,4 5 6,2013
0.3901537375054325,Lloyds (KM++),4,0 1 2 4,2013
0.3901537375054325,Lloyds (KM++),4,0 1 4 5,2013
0.3901537375054325,Lloyds (KM++),4,0 2 3 4 5,2013
0.3901537375054325,Lloyds (KM++),4,0 2 3 4 6,2013
0.3901537375054325,Lloyds (KM++),4,0 1 2 3 4 5,2013
0.3901537375054325,Lloyds (KM++),4,1 2 3 4 5 6,2013
0.3901537375054324,Lloyds (KM++),4,0 4,2013
0.3901537375054324,Lloyds (KM++),4,1 2 4,2013
0.3901537375054324,Lloyds (KM++),4,2 4 5,2013
0.3901537375054324,Lloyds (KM++),4,0 2 3 5,2013
0.3901537375054324,Lloyds (KM++),4,0 2 4 5,2013
0.3901537375054324,Lloyds (KM++),4,0 4 5 6,2013
0.3901537375054324,Lloyds (KM++),4,2 3 4 6,2013
0.3901537375054324,Lloyds (KM++),4,0 1 2 5 6,2013
0.3901537375054324,Lloyds (KM++),4,1 2 3 5 6,2013
0.3901537375054324,Lloyds (KM++),4,0 1 3 4 5 6,2013
0.38910256802618803,Lloyds (KM++),4,1 3 4 5,2014
0.38910256802618803,Lloyds (KM++),4,1 2 3 4 6,2014
0.3880859952676723,Lloyds (KM++),5,0 1 2 3 5 6,2015
0.3880216228713191,Lloyds (KM++),4,0 1 4 5 6,2014
0.38697711030036486,Lloyds (KM++),4,0 1,2015
0.38697711030036486,Lloyds (KM++),4,1 2 6,2015
0.38697711030036486,Lloyds (KM++),4,0 1 3 6,2015
0.38697711030036486,Lloyds (KM++),4,1 3 4 5,2015
0.3869771103003648,Lloyds (KM++),4,1,2015
0.3869771103003648,Lloyds (KM++),4,0 2,2015
0.3869771103003648,Lloyds (KM++),4,0 3,2015
0.3869771103003648,Lloyds (KM++),4,0 5,2015
0.3869771103003648,Lloyds (KM++),4,2 4,2015
0.3869771103003648,Lloyds (KM++),4,4 6,2015
0.3869771103003648,Lloyds (KM++),4,0 1 2,2015
0.3869771103003648,Lloyds (KM++),4,0 1 4,2015
0.3869771103003648,Lloyds (KM++),4,0 4 5,2015
0.3869771103003648,Lloyds (KM++),4,0 5 6,2015
0.3869771103003648,Lloyds (KM++),4,3 5 6,2015
0.3869771103003648,Lloyds (KM++),4,4 5 6,2015
0.3869771103003648,Lloyds (KM++),4,0 1 2 4,2015
0.3869771103003648,Lloyds (KM++),4,0 1 2 6,2015
0.3869771103003648,Lloyds (KM++),4,0 2 3 4,2015
0.3869771103003648,Lloyds (KM++),4,0 2 4 6,2015
0.3869771103003648,Lloyds (KM++),4,0 3 4 6,2015
0.3869771103003648,Lloyds (KM++),4,1 2 4 5,2015
0.3869771103003648,Lloyds (KM++),4,1 2 5 6,2015
0.3869771103003648,Lloyds (KM++),4,3 4 5 6,2015
0.3869771103003648,Lloyds (KM++),4,0 1 3 4 5,2015
0.3869771103003648,Lloyds (KM++),4,0 2 3 4 5,2015
0.3869771103003648,Lloyds (KM++),4,1 2 3 5 6,2015
0.3869771103003648,Lloyds (KM++),4,1 3 4 5 6,2015
0.3869771103003648,Lloyds (KM++),4,0 1 2 3 4 5,2015
0.3869771103003648,Lloyds (KM++),4,0 1 2 3 4 6,2015
0.3869771103003648,Lloyds (KM++),4,0 1 2 3 5 6,2015
0.3869771103003648,Lloyds (KM++),4,0 2 3 4 5 6,2015
0.3869771103003648,Lloyds (KM++),4,0 1 2 3 4 5 6,2015
0.38692869969901605,Lloyds (KM++),3,2,2014
0.38692869969901605,Lloyds (KM++),3,4,2014
0.38692869969901605,Lloyds (KM++),3,1 3,2014
0.38692869969901605,Lloyds (KM++),3,1 6,2014
0.38692869969901605,Lloyds (KM++),3,3 4,2014
0.38692869969901605,Lloyds (KM++),3,3 6,2014
0.38692869969901605,Lloyds (KM++),3,5 6,2014
0.38692869969901605,Lloyds (KM++),3,0 1 4,2014
0.38692869969901605,Lloyds (KM++),3,2 4 6,2014
0.38692869969901605,Lloyds (KM++),3,0 1 2 6,2014
0.38692869969901605,Lloyds (KM++),3,0 1 3 4,2014
0.38692869969901605,Lloyds (KM++),3,1 2 5 6,2014
0.38692869969901605,Lloyds (KM++),3,3 4 5 6,2014
0.38692869969901605,Lloyds (KM++),3,0 1 3 4 5,2014
0.3867513719875924,Lloyds (KM++),3,2 4 6,2010
0.38661193708252534,Lloyds (KM++),5,1 2 3,2015
0.38661193708252534,Lloyds (KM++),5,2 4 5 6,2015
0.38627089878308596,Lloyds (KM++),4,0 4 5,2014
0.3862478165109744,Lloyds (KM++),4,0 1 2 4,2011
0.3862478165109744,Lloyds (KM++),4,1 2 4 6,2011
0.38624586288416074,Lloyds (KM++),5,0 1 4,2014
0.3860283154328443,Lloyds (KM++),4,0 5,2014
0.38559678369162426,Lloyds (KM++),5,5,2015
0.38559678369162426,Lloyds (KM++),5,0 1 5 6,2015
0.38559678369162426,Lloyds (KM++),5,0 2 3 4,2015
0.38559678369162426,Lloyds (KM++),5,1 2 3 4 6,2015
0.38559678369162426,Lloyds (KM++),5,0 1 2 3 4 5 6,2015
0.3855967836916242,Lloyds (KM++),5,0 2 4,2015
0.3855676727640045,Lloyds (KM++),5,0 1 2,2015
0.3855676727640045,Lloyds (KM++),5,0 1 4 5,2015
0.3855676727640045,Lloyds (KM++),5,2 3 4 5,2015
0.38556767276400444,Lloyds (KM++),5,0 1 2 3 6,2015
0.38556767276400444,Lloyds (KM++),5,0 2 4 5 6,2015
0.385221036290619,Lloyds (KM++),5,3 4,2014
0.38522103629061893,Lloyds (KM++),5,0 1 3 4,2014
0.3851980891195124,Lloyds (KM++),5,0 1 2 3 5,2013
0.385133963494133,Lloyds (KM++),5,0 1,2015
0.385133963494133,Lloyds (KM++),5,5 6,2015
0.38451762667023165,Lloyds (KM++),6,0 3 6,2010
0.38451762667023165,Lloyds (KM++),6,0 1 5 6,2010
0.38451762667023165,Lloyds (KM++),6,2 4 5 6,2010
0.38390813451805633,Lloyds (KM++),5,1 2 3 6,2010
0.3838644846396784,Lloyds (KM++),3,1 2,2014
0.3838644846396784,Lloyds (KM++),3,0 4 5,2014
0.3838644846396784,Lloyds (KM++),3,0 4 6,2014
0.3838644846396784,Lloyds (KM++),3,1 2 3,2014
0.3838644846396784,Lloyds (KM++),3,1 2 4,2014
0.3838644846396784,Lloyds (KM++),3,1 3 4,2014
0.3838644846396784,Lloyds (KM++),3,1 3 5,2014
0.3838644846396784,Lloyds (KM++),3,1 3 6,2014
0.3838644846396784,Lloyds (KM++),3,1 4 6,2014
0.3838644846396784,Lloyds (KM++),3,0 4 5 6,2014
0.3838644846396784,Lloyds (KM++),3,2 3 5 6,2014
0.3838644846396784,Lloyds (KM++),3,0 1 3 4 6,2014
0.3838644846396784,Lloyds (KM++),3,1 2 3 4 6,2014
0.3838644846396784,Lloyds (KM++),3,1 2 3 5 6,2014
0.3838644846396784,Lloyds (KM++),3,2 3 4 5 6,2014
0.3837961725757015,Lloyds (KM++),4,0 1,2014
0.38340333501623824,Lloyds (KM++),4,3,2014
0.38340333501623824,Lloyds (KM++),4,0 2 3,2014
0.38340333501623824,Lloyds (KM++),4,2 3 5 6,2014
0.38340333501623824,Lloyds (KM++),4,0 2 4 5 6,2014
0.38340333501623824,Lloyds (KM++),4,0 1 2 3 4 5 6,2014
0.3833333333333333,Lloyds (KM++),4,1 2 3,2011
0.3825362188522707,Lloyds (KM++),5,1 2 3 4 5,2010
0.3823629964806435,Lloyds (KM++),3,0 1 5,2016
0.38195569136745605,Lloyds (KM++),5,3 4,2010
0.38195569136745605,Lloyds (KM++),5,0 1 2,2010
0.38195569136745605,Lloyds (KM++),5,0 1 5,2010
0.38195569136745605,Lloyds (KM++),5,1 2 4,2010
0.38195569136745605,Lloyds (KM++),5,2 4 6,2010
0.38195569136745605,Lloyds (KM++),5,0 1 2 3 4,2010
0.38195569136745605,Lloyds (KM++),5,0 1 2 5 6,2010
0.38175190947976567,Lloyds (KM++),5,2 3 5,2010
0.38175190947976567,Lloyds (KM++),5,1 2 5 6,2010
0.38169398455960757,Lloyds (KM++),5,0 2 3 6,2014
0.38161955691367455,Lloyds (KM++),5,3,2010
0.38161955691367455,Lloyds (KM++),5,6,2010
0.38161955691367455,Lloyds (KM++),5,0 3,2010
0.38161955691367455,Lloyds (KM++),5,1 3,2010
0.38161955691367455,Lloyds (KM++),5,4 6,2010
0.38161955691367455,Lloyds (KM++),5,0 2 5,2010
0.38161955691367455,Lloyds (KM++),5,0 3 5,2010
0.38161955691367455,Lloyds (KM++),5,2 3 4,2010
0.38161955691367455,Lloyds (KM++),5,3 4 5,2010
0.38161955691367455,Lloyds (KM++),5,0 1 3 4,2010
0.38161955691367455,Lloyds (KM++),5,0 1 4 6,2010
0.38161955691367455,Lloyds (KM++),5,0 2 4 6,2010
0.38161955691367455,Lloyds (KM++),5,1 3 4 5,2010
0.38161955691367455,Lloyds (KM++),5,0 1 3 4 5,2010
0.38161955691367455,Lloyds (KM++),5,0 2 3 4 5,2010
0.38161955691367455,Lloyds (KM++),5,1 2 4 5 6,2010
0.38161955691367455,Lloyds (KM++),5,0 1 2 3 4 5,2010
0.3812072434370773,Lloyds (KM++),4,0 1 2,2010
0.3812072434370773,Lloyds (KM++),4,0 4 6,2010
0.3812072434370773,Lloyds (KM++),4,2 3 6,2010
0.3812072434370773,Lloyds (KM++),4,0 1 4 6,2010
0.38120724343707724,Lloyds (KM++),4,1 4,2010
0.38120724343707724,Lloyds (KM++),4,0 2 3 4,2010
0.38120724343707724,Lloyds (KM++),4,0 1 2 4 5,2010
0.38120724343707724,Lloyds (KM++),4,1 2 3 5 6,2010
0.38120724343707724,Lloyds (KM++),4,0 1 2 3 5 6,2010
0.38120724343707724,Lloyds (KM++),4,0 2 3 4 5 6,2010
0.38111317201966893,Lloyds (KM++),6,0 1 3 6,2015
0.3810768881919307,Lloyds (KM++),4,3 4 6,2015
0.38085850556438794,Lloyds (KM++),5,1 2 3 4 6,2011
0.3808362773880016,Lloyds (KM++),3,1,2011
0.3808362773880016,Lloyds (KM++),3,1 4,2011
0.3808362773880016,Lloyds (KM++),3,2 5 6,2011
0.3808362773880016,Lloyds (KM++),3,1 2 3 6,2011
